note_id,title,author,like_count,url,xsec_token
67a5f252000000002901ee2b,Zotero+deepseek 光速读文献教程,小闲驴没有潘邓,447,https://www.xiaohongshu.com/search_result/67a5f252000000002901ee2b?xsec_token=AByJSxiSC5CWy5l61oJV64DR85eqCb9FruY79LPUqGqTU=&xsec_source=,AByJSxiSC5CWy5l61oJV64DR85eqCb9FruY79LPUqGqTU=
69dfdf1b00000000230164b0,为啥感觉GPT比DeepSeek博学？,浑金,519,https://www.xiaohongshu.com/search_result/69dfdf1b00000000230164b0?xsec_token=ABBiGbhQN8Cp_lvNrscH2b8_zkW5_XXPgILwqoNJl6SRY=&xsec_source=,ABBiGbhQN8Cp_lvNrscH2b8_zkW5_XXPgILwqoNJl6SRY=
6a13327a00000000080038b8,DeepSeek 也有自己的 Codex 了？,Avi,29,https://www.xiaohongshu.com/search_result/6a13327a00000000080038b8?xsec_token=ABH365uY2A13QQtx5RDp_D5wthCeUlPA-nN6UOBYgPuUE=&xsec_source=,ABH365uY2A13QQtx5RDp_D5wthCeUlPA-nN6UOBYgPuUE=
6a462c8b0000000007021468,DeepSeek怎么崩了,Blank,50,https://www.xiaohongshu.com/search_result/6a462c8b0000000007021468?xsec_token=ABudR29VLF033-ZjfNxYJRJ7EshtG45AFxVwt1Hm32978=&xsec_source=,ABudR29VLF033-ZjfNxYJRJ7EshtG45AFxVwt1Hm32978=
6a43b91e000000000702ca45,DeepSeek V4这次是真的了,马叔AI,20,https://www.xiaohongshu.com/search_result/6a43b91e000000000702ca45?xsec_token=ABUrNz4dGns6-tqWROkMGASBf46lnDFXNmfsz3Djd-JFk=&xsec_source=,ABUrNz4dGns6-tqWROkMGASBf46lnDFXNmfsz3Djd-JFk=
69d644c1000000001a030676,DeepSeek V4专家模式解读,哈哈哈.的日常,16,https://www.xiaohongshu.com/search_result/69d644c1000000001a030676?xsec_token=ABqzo2EhBv-UI0FdD7BQ3ux9nnTkq4GLSaYTW3V5kpZjw=&xsec_source=,ABqzo2EhBv-UI0FdD7BQ3ux9nnTkq4GLSaYTW3V5kpZjw=
6a1d5ff10000000007011923,codex 模型切换，gpt 与 deepseek 协作交付,水至清而无鱼先生,28,https://www.xiaohongshu.com/search_result/6a1d5ff10000000007011923?xsec_token=AB7hu4_RZQnKhqiZOBkGtPq4bTjYQ3oHdTPWTeOAkMScc=&xsec_source=,AB7hu4_RZQnKhqiZOBkGtPq4bTjYQ3oHdTPWTeOAkMScc=
69d9ada6000000002200eec5,deepseek，是国产降ai唯一真神！！！,jiayi嘉怡学姐,630,https://www.xiaohongshu.com/search_result/69d9ada6000000002200eec5?xsec_token=ABkTHowJfC2801Yn586G8-wkY68UQTAsFKuPdsGRMxs6s=&xsec_source=,ABkTHowJfC2801Yn586G8-wkY68UQTAsFKuPdsGRMxs6s=
6a2048ca0000000008027df8,3 分钟 Codex 桌面版接入 DeepSeek,唐师兄,244,https://www.xiaohongshu.com/search_result/6a2048ca0000000008027df8?xsec_token=ABPoF4AL98961NpbBMgYkRIYwvuYmclfZIOSlU3QKveaY=&xsec_source=,ABPoF4AL98961NpbBMgYkRIYwvuYmclfZIOSlU3QKveaY=
6a46dda9000000000f03372c,deepseek v4+claude code，￥6=1亿token,橘皮兔,110,https://www.xiaohongshu.com/search_result/6a46dda9000000000f03372c?xsec_token=ABudR29VLF033-ZjfNxYJRJ3T9YHHfcpMS5GHmSXKc4hI=&xsec_source=,ABudR29VLF033-ZjfNxYJRJ3T9YHHfcpMS5GHmSXKc4hI=
6a20fd8a0000000020038bec,Workbuddy 使用感受,Curious 囧,31,https://www.xiaohongshu.com/search_result/6a20fd8a0000000020038bec?xsec_token=ABPoF4AL98961NpbBMgYkRIUtc56LcaTUcdVj-GHe6AUU=&xsec_source=,ABPoF4AL98961NpbBMgYkRIUtc56LcaTUcdVj-GHe6AUU=
6a2c171700000000060235e0,AI新收村｜只要3步！deepseek接入codex！！,哈哈du（AI版）,7236,https://www.xiaohongshu.com/search_result/6a2c171700000000060235e0?xsec_token=ABlNWgNEiELRERvIBYEFHdUg1QCtEQ0wmeSjXk_AZRNDs=&xsec_source=,ABlNWgNEiELRERvIBYEFHdUg1QCtEQ0wmeSjXk_AZRNDs=
69eb14b2000000001a02f18d,DeepSeek V4发布，升级点我帮你挑了,熊喵哥AIGC,23,https://www.xiaohongshu.com/search_result/69eb14b2000000001a02f18d?xsec_token=AB0OGoF024GcsMdR7zpv_qqlB-HNv618Rlm9jHQp0l4Iw=&xsec_source=,AB0OGoF024GcsMdR7zpv_qqlB-HNv618Rlm9jHQp0l4Iw=
6a3f3e510000000007021e7f,从8万本金到亿万身家，梁文峰的炒股人生,Ai船长,650,https://www.xiaohongshu.com/search_result/6a3f3e510000000007021e7f?xsec_token=ABO8dsHcC7UJnW3NFM2DoxKRdGdwL-Bm4KdLOVPDV0hcI=&xsec_source=,ABO8dsHcC7UJnW3NFM2DoxKRdGdwL-Bm4KdLOVPDV0hcI=
69eb39be000000001e00c11e,🔥 DeepSeek V4 今天炸了！完全开源,兰斯AI,9,https://www.xiaohongshu.com/search_result/69eb39be000000001e00c11e?xsec_token=AB0OGoF024GcsMdR7zpv_qqlkNu73k-u-Po9NUh171iWo=&xsec_source=,AB0OGoF024GcsMdR7zpv_qqlkNu73k-u-Po9NUh171iWo=
699191920000000015023da6,偷偷灰度！90%的人还在用旧版Deepseek,元小二学AI,195,https://www.xiaohongshu.com/search_result/699191920000000015023da6?xsec_token=ABDJjarH12l21GDyWMZ9nF9z9sI6wHss-txSonrvAT30M=&xsec_source=,ABDJjarH12l21GDyWMZ9nF9z9sI6wHss-txSonrvAT30M=
6a4262f600000000110102f2,求 ds 生成正常剧情教程,嗯哼,1558,https://www.xiaohongshu.com/search_result/6a4262f600000000110102f2?xsec_token=ABfXdD67U9gu7DHgpIgiCUrADYkCRsLtRu8v60GSF5UI0=&xsec_source=,ABfXdD67U9gu7DHgpIgiCUrADYkCRsLtRu8v60GSF5UI0=
6a3f7f0e000000001700a089,deepseek，是国产降ai唯一真神！！,星星不倦,419,https://www.xiaohongshu.com/search_result/6a3f7f0e000000001700a089?xsec_token=ABO8dsHcC7UJnW3NFM2DoxKR6Rc6U0L9JsD2hMZLG6QAU=&xsec_source=,ABO8dsHcC7UJnW3NFM2DoxKR6Rc6U0L9JsD2hMZLG6QAU=
67d0c8e20000000009017c03,新手1分钟学会Deepseek入门使用教程,大辉AI工具库,13,https://www.xiaohongshu.com/search_result/67d0c8e20000000009017c03?xsec_token=ABbezvoop2WpsfvlibRzQvO-eRjFaEb_evgiUy_Kbh0_o=&xsec_source=,ABbezvoop2WpsfvlibRzQvO-eRjFaEb_evgiUy_Kbh0_o=
6a4ba46e0000000008000481,前华为天才少年吐槽DeepSeek面试：说我抄袭,深科技,768,https://www.xiaohongshu.com/search_result/6a4ba46e0000000008000481?xsec_token=ABQZGHPekp6dvTmZAZpkNYU-M_ZetLTGjTuM7qSNCHECg=&xsec_source=,ABQZGHPekp6dvTmZAZpkNYU-M_ZetLTGjTuM7qSNCHECg=
6a16f6b2000000000802563b,最近DeepSeek是不是和以前不太一样了……,ioyo,2161,https://www.xiaohongshu.com/search_result/6a16f6b2000000000802563b?xsec_token=ABg_RASBfnMroDsCnpmigXKYt5-2Cj_PYYW_7b0edT1QM=&xsec_source=,ABg_RASBfnMroDsCnpmigXKYt5-2Cj_PYYW_7b0edT1QM=
695a92da000000001e02e326,Deepeekseek新手入门教程🥰,知予创记,5,https://www.xiaohongshu.com/search_result/695a92da000000001e02e326?xsec_token=AB31dYxAwclth79KRpWfO4Ra4ZfACpkCeGX391joXdfPg=&xsec_source=,AB31dYxAwclth79KRpWfO4Ra4ZfACpkCeGX391joXdfPg=
6a4a289a000000001603d8d8,【01篇】Workbuddy添加自定义Deepseek模型,小何AI日记,38,https://www.xiaohongshu.com/search_result/6a4a289a000000001603d8d8?xsec_token=AB_9E3NTrxRTUX116_MaWp1oox07IJA78SfOOPCwLoHQI=&xsec_source=,AB_9E3NTrxRTUX116_MaWp1oox07IJA78SfOOPCwLoHQI=
687cec240000000015023b4c,成功签约，一个月10达不溜,AIGC 装备库,1945,https://www.xiaohongshu.com/search_result/687cec240000000015023b4c?xsec_token=ABkARUq1rrMv4b0f-fJATsc4qxCy1P_zC3kvxcJakZPMU=&xsec_source=,ABkARUq1rrMv4b0f-fJATsc4qxCy1P_zC3kvxcJakZPMU=
6a424d03000000001603d072,DeepSeek V4正式版定档7月，怎么省钱？,will,11,https://www.xiaohongshu.com/search_result/6a424d03000000001603d072?xsec_token=ABfXdD67U9gu7DHgpIgiCUrHrJElMTuy3NgJekYjMFRKg=&xsec_source=,ABfXdD67U9gu7DHgpIgiCUrHrJElMTuy3NgJekYjMFRKg=
698ff11e000000000e00d5aa,DeepSeek是真的不如豆包好用了,momo,63,https://www.xiaohongshu.com/search_result/698ff11e000000000e00d5aa?xsec_token=ABuLeeer8N_7c_CLb96PS077yeIVCZ8XqCO4-jucGVGx8=&xsec_source=,ABuLeeer8N_7c_CLb96PS077yeIVCZ8XqCO4-jucGVGx8=
6a1c0658000000000803248d,恐怖！Codex接Deepseek，3个小时消费,码住，别跑,754,https://www.xiaohongshu.com/search_result/6a1c0658000000000803248d?xsec_token=AB_mBOqnNVHSbMjg-UodNEJ-iRaRoCSzfe_lbcXGFh58s=&xsec_source=,AB_mBOqnNVHSbMjg-UodNEJ-iRaRoCSzfe_lbcXGFh58s=
695e3190000000000b01324c,有没有deepseek，Gemini，ChatGPT都用过的,卡尔的脑洞,140,https://www.xiaohongshu.com/search_result/695e3190000000000b01324c?xsec_token=AB4FtIRr31JLBNMVPkEiGCt95W6DIH4eGl_SeHXf2S0r4=&xsec_source=,AB4FtIRr31JLBNMVPkEiGCt95W6DIH4eGl_SeHXf2S0r4=
69f5d6b8000000001a037463,DeepSeek-V4 到底升级了什么？普通人能感受,东仔聊AI,22,https://www.xiaohongshu.com/search_result/69f5d6b8000000001a037463?xsec_token=AB5N45E8VYVIitBpfqikb_AuDhvGbyx5ebDTgY256VfzQ=&xsec_source=,AB5N45E8VYVIitBpfqikb_AuDhvGbyx5ebDTgY256VfzQ=
67f35a77000000001c005d5d,🔥新手必看！正确使用DeepSeek！,吐司小猫,0,https://www.xiaohongshu.com/search_result/67f35a77000000001c005d5d?xsec_token=ABMAxFAPyRPZIeorUzY_YjwtILm3q-HtFTnITgpcf5Vag=&xsec_source=,ABMAxFAPyRPZIeorUzY_YjwtILm3q-HtFTnITgpcf5Vag=
6a47a143000000002101887d,DeepSeek面邀,Eclipse,114,https://www.xiaohongshu.com/search_result/6a47a143000000002101887d?xsec_token=ABc_7FZ-Sp3SqGqdP22hmEv1MHggbQFZsi3_B_PM1BgCM=&xsec_source=,ABc_7FZ-Sp3SqGqdP22hmEv1MHggbQFZsi3_B_PM1BgCM=
67f36776000000001a004aec,生产力组合！deepseek自动处理Excel数据！,格格的AI笔记,205,https://www.xiaohongshu.com/search_result/67f36776000000001a004aec?xsec_token=ABMAxFAPyRPZIeorUzY_YjwlDmzQs1AhAbum443ze1Rds=&xsec_source=,ABMAxFAPyRPZIeorUzY_YjwlDmzQs1AhAbum443ze1Rds=
67b9ae260000000003029df8,满血版 DeepSeek API 使用教程,程序员鱼皮,124,https://www.xiaohongshu.com/search_result/67b9ae260000000003029df8?xsec_token=ABMulvIeXSf7Bhjh2gXwIr1mKHe0gLx-f2CALNJDJV_kc=&xsec_source=,ABMulvIeXSf7Bhjh2gXwIr1mKHe0gLx-f2CALNJDJV_kc=
6a40d8cf000000002101bccf,Codex确实牛,Codex 订阅,15,https://www.xiaohongshu.com/search_result/6a40d8cf000000002101bccf?xsec_token=ABTmw-8ZITS4aTPh4G-IXP8ztmZUfQL7OXGdKOiBcYelE=&xsec_source=,ABTmw-8ZITS4aTPh4G-IXP8ztmZUfQL7OXGdKOiBcYelE=
67d2ae45000000001b03f6e9,🔥新手必看！如何正确使用DeepSeek？,雯雯AI笔记,45,https://www.xiaohongshu.com/search_result/67d2ae45000000001b03f6e9?xsec_token=ABrXXfBDN99Zpu5m3fbm53N7CaG5M5h6VQkgpBRwwp3pA=&xsec_source=,ABrXXfBDN99Zpu5m3fbm53N7CaG5M5h6VQkgpBRwwp3pA=
67e3a721000000000603d8e2,DeepSeek竟然可以生成图片了！,＆N,12,https://www.xiaohongshu.com/search_result/67e3a721000000000603d8e2?xsec_token=ABv_dur_dXisqZCxaLqpgDKWhMszIdGPQEvY3rmbJxrzs=&xsec_source=,ABv_dur_dXisqZCxaLqpgDKWhMszIdGPQEvY3rmbJxrzs=
6a4b0139000000001603e40d,DeepSeek宣布涨价！永久低价才撑了60天💔,玺树AI智能体,1,https://www.xiaohongshu.com/search_result/6a4b0139000000001603e40d?xsec_token=ABQZGHPekp6dvTmZAZpkNYU9j4U0Y7T3dAgYOJeofp780=&xsec_source=,ABQZGHPekp6dvTmZAZpkNYU9j4U0Y7T3dAgYOJeofp780=
69d600220000000021038fce,DeepSeek的专家模式？,omom,38,https://www.xiaohongshu.com/search_result/69d600220000000021038fce?xsec_token=ABqzo2EhBv-UI0FdD7BQ3ux97pgDQJsep66a-efbZnPMg=&xsec_source=,ABqzo2EhBv-UI0FdD7BQ3ux97pgDQJsep66a-efbZnPMg=
6a0a989800000000380358ab,Codex接入deepseek,嘉嘉嘉嘉嘉,28,https://www.xiaohongshu.com/search_result/6a0a989800000000380358ab?xsec_token=ABmyLGNjTw6YLV3NPikSHNUcfhGJg_JGtiE0vJetJRAKo=&xsec_source=,ABmyLGNjTw6YLV3NPikSHNUcfhGJg_JGtiE0vJetJRAKo=
68b963d3000000001d0193fc,豆包+DeepSeek ，一晚见证一个奇迹😎,早八的芝士面包,6,https://www.xiaohongshu.com/search_result/68b963d3000000001d0193fc?xsec_token=ABpapGYmzBq1R0Rk9BNgOLRikCmUSkTss8JzJujDFOs_0=&xsec_source=,ABpapGYmzBq1R0Rk9BNgOLRikCmUSkTss8JzJujDFOs_0=
6a4c5ac30000000022017d56,面试当场掀桌走人 华为天才少年撕DeepSeek,辣评AI派,144,https://www.xiaohongshu.com/search_result/6a4c5ac30000000022017d56?xsec_token=ABAXwJZZTD5BXuPjwM_LrzeT4J8t_xYhGmFq8PBy_w0co=&xsec_source=,ABAXwJZZTD5BXuPjwM_LrzeT4J8t_xYhGmFq8PBy_w0co=
6a460fc8000000001101d0df,Claude science 接入deepseek 成功,野生AI研究员,933,https://www.xiaohongshu.com/search_result/6a460fc8000000001101d0df?xsec_token=ABudR29VLF033-ZjfNxYJRJwX33vWIfgLhNs1WqDCISS0=&xsec_source=,ABudR29VLF033-ZjfNxYJRJwX33vWIfgLhNs1WqDCISS0=
6a13ae79000000003501d099,deepseek确实厉害,血糖5个7,3,https://www.xiaohongshu.com/search_result/6a13ae79000000003501d099?xsec_token=ABH365uY2A13QQtx5RDp_D55HHQx86luCHxzA0jnqDYdA=&xsec_source=,ABH365uY2A13QQtx5RDp_D55HHQx86luCHxzA0jnqDYdA=
69876a35000000001d024d2c,每天认识一个 AI 产品 8｜DeepSeek,AI 超级小海,15,https://www.xiaohongshu.com/search_result/69876a35000000001d024d2c?xsec_token=ABWmny3vhBE9JD4CSKD1x5pA4_fLzarQl9hGqov2rbDFE=&xsec_source=,ABWmny3vhBE9JD4CSKD1x5pA4_fLzarQl9hGqov2rbDFE=
679e42e10000000029018664,DeepSeek到底怎么用，可能90%的人都用错了,赛尔博特,8267,https://www.xiaohongshu.com/search_result/679e42e10000000029018664?xsec_token=ABzPN4bNksMjCfAi7IjJPQMYae63XHMdyXNrrLFGXFWwE=&xsec_source=,ABzPN4bNksMjCfAi7IjJPQMYae63XHMdyXNrrLFGXFWwE=
67b56248000000002902d50a,普通人使用DeepSeek，读懂这篇就够了！,南小洋的生活,63,https://www.xiaohongshu.com/search_result/67b56248000000002902d50a?xsec_token=ABwCKqq6JeuCGJWB2ZQ0avxVH0_jnExQHpg-kGEwXmLSE=&xsec_source=,ABwCKqq6JeuCGJWB2ZQ0avxVH0_jnExQHpg-kGEwXmLSE=
